,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,bedrooms_per_room
247,-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,NEAR BAY,2,0.23076923076923078
248,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,NEAR BAY,2,0.26632882882882886
249,-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,NEAR BAY,2,0.3063170441001192
250,-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,NEAR BAY,2,0.28283445326817347
251,-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,NEAR BAY,2,0.2211267605633803
252,-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,NEAR BAY,3,0.2927241962774958
253,-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,NEAR BAY,2,0.20536912751677852
254,-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,NEAR BAY,2,0.21919014084507044
255,-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,NEAR BAY,2,0.3038897893030794
256,-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,NEAR BAY,2,0.3225172074729597
257,-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,NEAR BAY,2,0.27253218884120173
258,-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,NEAR BAY,2,0.2220156191892897
259,-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,NEAR BAY,2,0.2682611506140918
260,-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,NEAR BAY,3,0.19260869565217392
261,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,NEAR BAY,3,0.22773972602739725
262,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,NEAR BAY,2,0.2158543117300482
263,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,NEAR BAY,2,0.20658436213991768
264,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,NEAR BAY,2,0.23944476576055523
265,-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,NEAR BAY,2,0.17543859649122806
266,-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,NEAR BAY,3,0.19723502304147467
267,-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,NEAR BAY,3,0.1910691283812795
268,-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,NEAR BAY,3,0.16653290529695025
269,-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,NEAR BAY,3,0.18061874431301184
270,-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,NEAR BAY,3,0.21830985915492956
271,-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,NEAR BAY,4,0.17328825021132713
272,-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,NEAR BAY,3,0.18037383177570093
273,-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,NEAR BAY,4,0.18799546998867497
274,-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,NEAR BAY,4,0.1539708265802269
275,-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,NEAR BAY,5,0.16513111268603828
276,-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,NEAR BAY,3,0.18349928876244664
277,-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,NEAR BAY,2,0.19772172497965826
278,-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,NEAR BAY,2,0.22746331236897274
279,-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,NEAR BAY,4,0.1594643944004869
280,-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,NEAR BAY,5,0.14391143911439114
281,-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,NEAR BAY,5,0.14501510574018128
282,-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,NEAR BAY,5,0.12891419276128507
283,-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,NEAR BAY,4,0.15947671702227068
284,-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,NEAR BAY,3,0.17060367454068243
285,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,NEAR BAY,2,0.2242934455802766
286,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,NEAR BAY,3,0.2216624685138539
287,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,NEAR BAY,3,0.1961023142509135
288,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,NEAR BAY,3,0.19820828667413215
289,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,NEAR BAY,3,0.19601837672281777
290,-122.16,37.77,47.0,1256.0,237.59678108266897,570.0,218.0,4.375,NEAR BAY,3,0.18916941169002308
291,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,NEAR BAY,4,0.1985670419651996
292,-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,NEAR BAY,3,0.17082616179001722
293,-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,NEAR BAY,3,0.2204674668351232
294,-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,NEAR BAY,3,0.21215880893300249
295,-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,NEAR BAY,2,0.2198844884488449
296,-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,NEAR BAY,2,0.2302383939774153
297,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,NEAR BAY,2,0.19499527856468366
298,-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,NEAR BAY,2,0.2273015873015873
299,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,NEAR BAY,2,0.22505668934240364
300,-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,NEAR BAY,2,0.21988205560235888
301,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,NEAR BAY,3,0.23209549071618038
302,-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,NEAR BAY,2,0.19584055459272098
303,-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,NEAR BAY,2,0.25962596259625964
304,-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,NEAR BAY,2,0.21779661016949153
305,-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,NEAR BAY,2,0.20218037661050545
306,-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,NEAR BAY,2,0.20614035087719298
307,-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,NEAR BAY,2,0.19934402332361517
308,-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,NEAR BAY,3,0.2235405790223066
309,-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,NEAR BAY,2,0.20709382151029748
310,-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,NEAR BAY,2,0.19318181818181818
311,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,NEAR BAY,2,0.23207885304659498
312,-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,NEAR BAY,2,0.2504911591355599
313,-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,NEAR BAY,2,0.21220302375809935
314,-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,NEAR BAY,1,0.2247557003257329
315,-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,NEAR BAY,2,0.23919597989949748
316,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,NEAR BAY,2,0.21782178217821782
317,-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,NEAR BAY,1,0.2746268656716418
318,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,NEAR BAY,1,0.2478231748158071
319,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,NEAR BAY,1,0.2560036248300861
320,-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,NEAR BAY,1,0.2207943925233645
321,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,NEAR BAY,2,0.2296983758700696
322,-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,NEAR BAY,1,0.2502951593860685
323,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,NEAR BAY,2,0.2846580406654344
324,-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,NEAR BAY,2,0.2373358348968105
325,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,NEAR BAY,2,0.2079207920792079
326,-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,NEAR BAY,1,0.19044502617801048
327,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,NEAR BAY,2,0.23652365236523654
328,-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,NEAR BAY,2,0.21063982746225737
329,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,NEAR BAY,2,0.21715328467153286
330,-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,NEAR BAY,2,0.21453117329405988
331,-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,NEAR BAY,2,0.2758834469931804
332,-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,NEAR BAY,2,0.2894168466522678
333,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,NEAR BAY,2,0.23594132029339854
334,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,NEAR BAY,2,0.25186693822131706
335,-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,NEAR BAY,2,0.25
336,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,NEAR BAY,3,0.2202729044834308
337,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,NEAR BAY,2,0.23797139141742524
338,-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,NEAR BAY,2,0.185924869234427
339,-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,NEAR BAY,3,0.23030303030303031
340,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,NEAR BAY,1,0.2316684378320935
341,-122.17,37.75,38.0,992.0,264.0231435049318,732.0,259.0,1.6196,NEAR BAY,2,0.2661523624041651
342,-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,NEAR BAY,2,0.2636363636363636
343,-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,NEAR BAY,2,0.23357015985790408
344,-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,NEAR BAY,2,0.2249034749034749
345,-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,NEAR BAY,2,0.2043935052531041
346,-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,NEAR BAY,2,0.23984375
347,-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,NEAR BAY,2,0.20163831127914303
348,-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,NEAR BAY,2,0.21559268098647574
349,-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,NEAR BAY,2,0.20361247947454844
350,-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,NEAR BAY,1,0.22272986864648772
351,-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,NEAR BAY,2,0.22357546759460636
352,-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,NEAR BAY,2,0.25396825396825395
353,-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,NEAR BAY,3,0.21142284569138275
354,-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,NEAR BAY,2,0.20356083086053411
355,-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,NEAR BAY,4,0.16803503010399562
356,-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,NEAR BAY,2,0.20640057533261416
357,-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,NEAR BAY,5,0.1568842567196928
358,-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,NEAR BAY,4,0.16375056078959174
359,-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,NEAR BAY,4,0.15267680105750164
360,-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,NEAR BAY,4,0.15033680342927128
361,-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,NEAR BAY,5,0.14427860696517414
362,-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,NEAR BAY,5,0.1397984886649874
363,-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,NEAR BAY,3,0.15217391304347827
364,-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,NEAR BAY,5,0.14992503748125938
365,-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,NEAR BAY,4,0.13043478260869565
366,-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,NEAR BAY,4,0.12109375
367,-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,NEAR BAY,4,0.15136363636363637
368,-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,NEAR BAY,2,0.16876310272536688
369,-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,NEAR BAY,3,0.17716262975778546
370,-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,NEAR BAY,3,0.20588235294117646
371,-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,NEAR BAY,3,0.20794392523364486
372,-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,NEAR BAY,2,0.2536312849162011
373,-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568,NEAR BAY,2,0.21231766612641814
374,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,NEAR BAY,3,0.19884309472161968
375,-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,NEAR BAY,3,0.2090566037735849
376,-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,NEAR BAY,2,0.2396088019559902
377,-122.16,37.75,35.0,667.0,140.0,406.0,133.0,3.8047,NEAR BAY,3,0.2098950524737631
378,-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,NEAR BAY,2,0.22976287816843827
379,-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,NEAR BAY,2,0.20812182741116753
380,-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,NEAR BAY,3,0.19556714471968709
381,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,NEAR BAY,3,0.17589893100097181
382,-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,NEAR BAY,3,0.19066147859922178
383,-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,NEAR BAY,2,0.27063106796116504
384,-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,NEAR BAY,2,0.2178669097538742
385,-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,NEAR BAY,3,0.18550272798129383
386,-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,NEAR BAY,4,0.1639650872817955
387,-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,NEAR BAY,3,0.18772241992882563
388,-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,NEAR BAY,3,0.23066725585505965
389,-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,NEAR BAY,3,0.22215149586250796
390,-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,NEAR BAY,2,0.2644736842105263
391,-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,NEAR BAY,4,0.23844186504033052
392,-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,NEAR BAY,3,0.2720519962859796
393,-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,NEAR BAY,3,0.2267628205128205
394,-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,NEAR BAY,4,0.21684053651266766
395,-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,NEAR BAY,2,0.30382228030055536
396,-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,NEAR BAY,3,0.22011983601387575
397,-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,NEAR BAY,3,0.21552436003303055
398,-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,NEAR BAY,4,0.1787538304392237
399,-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,NEAR BAY,4,0.16747465843984133
400,-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,NEAR BAY,3,0.18004338394793926
401,-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,NEAR BAY,4,0.19329660238751148
402,-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,NEAR BAY,4,0.16606060606060605
403,-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,NEAR BAY,5,0.14478463933575506
404,-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,NEAR BAY,5,0.13131313131313133
405,-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,NEAR BAY,5,0.13311148086522462
406,-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,NEAR BAY,5,0.13228809407153355
407,-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,NEAR BAY,5,0.12245567957977675
408,-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,NEAR BAY,5,0.14150129421915444
409,-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,NEAR BAY,5,0.12481278082875687
410,-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,NEAR BAY,4,0.1450685537372844
411,-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,NEAR BAY,4,0.13795918367346938
412,-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,NEAR BAY,4,0.17624190064794817
413,-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,NEAR BAY,4,0.15893719806763285
414,-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,NEAR BAY,3,0.18081039755351683
415,-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,NEAR BAY,5,0.13863636363636364
416,-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,NEAR BAY,4,0.14812942366026288
417,-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,NEAR BAY,5,0.15090090090090091
418,-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,NEAR BAY,5,0.17333333333333334
419,-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,NEAR BAY,5,0.16049382716049382
420,-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,NEAR BAY,5,0.14328116567728008
421,-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,NEAR BAY,5,0.15233333333333332
422,-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,NEAR BAY,5,0.16067062521830247
423,-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,NEAR BAY,5,0.1634653077224618
424,-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,NEAR BAY,4,0.18181818181818182
425,-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,NEAR BAY,3,0.19285714285714287
426,-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,NEAR BAY,3,0.23095097460129946
427,-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,NEAR BAY,3,0.26287744227353466
428,-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,NEAR BAY,3,0.1967935871743487
429,-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,NEAR BAY,3,0.16764459346186086
430,-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,NEAR BAY,3,0.18344709897610922
431,-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,NEAR BAY,3,0.19638721630384437
432,-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,NEAR BAY,3,0.20718816067653276
433,-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,NEAR BAY,2,0.23324538258575198
434,-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,NEAR BAY,3,0.23939393939393938
435,-122.3,37.88,45.0,453.0,146.0,749.0,137.0,1.475,NEAR BAY,1,0.32229580573951433
436,-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,NEAR BAY,2,0.2371638141809291
437,-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,NEAR BAY,2,0.2345924453280318
438,-122.3,37.86,50.0,499.0,127.0,287.0,128.0,2.75,NEAR BAY,2,0.2545090180360721
439,-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,NEAR BAY,2,0.24947589098532494
440,-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,NEAR BAY,2,0.22829386763812992
441,-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,NEAR BAY,2,0.2398334934357989
442,-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,NEAR BAY,3,0.19644723092998956
443,-122.28,37.87,52.0,589.0,132.0,288.0,131.0,3.5156,NEAR BAY,3,0.22410865874363328
444,-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,NEAR BAY,2,0.2704837117472853
445,-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,NEAR BAY,2,0.29305631492618917
446,-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,NEAR BAY,3,0.2212290502793296
447,-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,NEAR BAY,3,0.2179151388161341
448,-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,NEAR BAY,2,0.23031105228325613
449,-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,2.8676,NEAR BAY,2,0.2509848058525605
450,-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,NEAR BAY,2,0.33178737067427755
451,-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,NEAR BAY,2,0.29965870307167236
452,-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,NEAR BAY,2,0.26040473463153874
453,-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,NEAR BAY,3,0.22193211488250653
454,-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,NEAR BAY,2,0.2556072788827761
455,-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,NEAR BAY,2,0.32142857142857145
456,-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,NEAR BAY,4,0.20583941605839415
457,-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,NEAR BAY,2,0.26480637813211844
458,-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,NEAR BAY,1,0.38205980066445183
459,-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,NEAR BAY,1,0.38752052545155996
460,-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,NEAR BAY,1,0.34130634774609014
461,-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,NEAR BAY,1,0.3598990263252795
462,-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,NEAR BAY,2,0.34431323803604724
463,-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,NEAR BAY,2,0.2725925925925926
464,-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,NEAR BAY,2,0.22632944228274968
465,-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,NEAR BAY,3,0.20788912579957355
466,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,3,0.1947049089906233
467,-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,NEAR BAY,2,0.24330900243309003
468,-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,NEAR BAY,2,0.29736116581331234
469,-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,NEAR BAY,2,0.2557221783741121
470,-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,NEAR BAY,2,0.24264264264264265
471,-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,NEAR BAY,2,0.2212176009644364
472,-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,NEAR BAY,2,0.20674157303370785
473,-122.29,37.86,50.0,2485.0,607.0,1354.0,563.0,1.9483,NEAR BAY,2,0.2442655935613682
474,-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,NEAR BAY,2,0.22156573116691286
475,-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,NEAR BAY,2,0.22783083219645292
476,-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,NEAR BAY,2,0.21015138023152272
477,-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,NEAR BAY,2,0.21198830409356725
478,-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,NEAR BAY,3,0.20860430215107553
479,-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,NEAR BAY,2,0.22979714000665113
480,-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845,NEAR BAY,2,0.24841915085817526
481,-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,NEAR BAY,2,0.2803308823529412
482,-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,NEAR BAY,3,0.22302158273381295
483,-122.27,37.86,52.0,1769.0,372.0,849.0,365.0,2.6914,NEAR BAY,2,0.21028829847371397
484,-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,NEAR BAY,2,0.2527091460771565
485,-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,NEAR BAY,2,0.3379190079441969
486,-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,NEAR BAY,2,0.2379182156133829
487,-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,NEAR BAY,2,0.1971383147853736
488,-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,NEAR BAY,3,0.20914127423822715
489,-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,NEAR BAY,3,0.24013005109150024
490,-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,NEAR BAY,5,0.1375089992800576
491,-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,NEAR BAY,4,0.1860737273259216
492,-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,NEAR BAY,2,0.27977315689981097
493,-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,NEAR BAY,5,0.13489208633093525
494,-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,NEAR BAY,5,0.12721417069243157
495,-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,NEAR BAY,4,0.16378458498023715
